position,era,age,hazard,in_support
WR,1999-2007,32.350000000000165,0.2552885044007835,True
WR,1999-2007,32.40000000000016,0.2561293533877351,True
WR,1999-2007,32.45000000000016,0.25698388472414846,True
WR,1999-2007,32.50000000000016,0.25785211082178144,True
WR,1999-2007,32.55000000000017,0.2587340443484864,True
WR,1999-2007,32.600000000000165,0.25962969819703235,True
WR,1999-2007,32.65000000000016,0.2605390854537083,True
WR,1999-2007,32.700000000000166,0.26146221936670416,True
WR,1999-2007,32.75000000000017,0.2623991133142712,True
WR,1999-2007,32.80000000000017,0.2633497807726581,True
WR,1999-2007,32.850000000000165,0.26431423528382564,True
WR,1999-2007,32.90000000000017,0.2652924904229357,True
WR,1999-2007,32.95000000000017,0.26628455976561755,True
WR,1999-2007,33.00000000000017,0.267290456855012,True
WR,1999-2007,33.05000000000017,0.26831019516859234,True
WR,1999-2007,33.10000000000017,0.2693437880847651,True
WR,1999-2007,33.150000000000176,0.27039124884925075,True
WR,1999-2007,33.20000000000017,0.2714525905412477,True
WR,1999-2007,33.25000000000017,0.2725278260393818,True
WR,1999-2007,33.300000000000175,0.2736169679874426,True
WR,1999-2007,33.35000000000018,0.2747200287599113,True
WR,1999-2007,33.400000000000176,0.2758370204272829,True
WR,1999-2007,33.45000000000017,0.27696795472118824,True
WR,1999-2007,33.50000000000018,0.2781128429993182,True
WR,1999-2007,33.55000000000018,0.2792716962101562,True
WR,1999-2007,33.60000000000018,0.2804445248575241,True
WR,1999-2007,33.650000000000176,0.28163133896494946,True
WR,1999-2007,33.70000000000018,0.2828321480398561,True
WR,1999-2007,33.750000000000185,0.28404696103758864,True
WR,1999-2007,33.80000000000018,0.2852757863252769,True
WR,1999-2007,33.85000000000018,0.2865186316455489,True
WR,1999-2007,33.90000000000018,0.287775504080099,True
WR,1999-2007,33.95000000000019,0.28904641001312126,True
WR,1999-2007,34.000000000000185,0.29033135509461766,True
WR,1999-2007,34.05000000000018,0.2916303442035913,True
WR,1999-2007,34.100000000000186,0.2929433814111327,True
WR,1999-2007,34.15000000000019,0.294270469943413,True
WR,1999-2007,34.20000000000019,0.29561161214459425,True
WR,1999-2007,34.250000000000185,0.29696680943966913,True
WR,1999-2007,34.30000000000019,0.29833606229724197,True
WR,1999-2007,34.35000000000019,0.2997193701922647,True
