pos,window,rate,fit,n_fit,alpha,beta,prior_mean,prior_n,mu_phat,var_phat,binom_noise,var_p,degenerate
WR,season_2022,boom,population,108,0.9473530655162592,7.212040963606343,0.11610581155107301,8.159394029122602,0.11610581155107301,0.019401050225057292,0.008196678871576999,0.011204371353480293,False
WR,season_2022,bust,board,34,1.7072462016152539,4.368912701063931,0.280974580974581,6.076158902679185,0.280974580974581,0.042859062425152694,0.014308563687165396,0.028550498737987297,False
WR,season_2022,bust,population,108,2.5760391919781602,3.169974338777317,0.44831763416322246,5.746013530755477,0.44831763416322246,0.05641713798710788,0.019754161855511616,0.03666297613159626,False
WR,season_2023,boom,board,50,1.5785385177272409,7.2450515998824425,0.17889980117921297,8.823590117609683,0.17889980117921297,0.025487455738138893,0.010534199285192131,0.014953256452946762,False
WR,season_2023,boom,population,109,0.6966497232784973,5.248155543519795,0.11718629829126322,5.9448052667982925,0.1171862982912632,0.02313880958669274,0.008242255139205878,0.014896554447486861,False
WR,season_2023,bust,board,50,1.6019778094127797,3.1149825307359262,0.3396207926060867,4.716960340148706,0.3396207926060867,0.05531397385057355,0.016083596781022926,0.039230377069550626,False
WR,season_2023,bust,population,109,1.765654328525004,1.8656166878441829,0.486235899376752,3.631271016369187,0.486235899376752,0.0738426058657856,0.01990265101298602,0.05393995485279958,False
WR,season_2024,boom,board,61,4.939708466748583,22.666842216953537,0.17893247596719147,27.60655068370212,0.17893247596719147,0.015915758318389865,0.010780023967336367,0.005135734351053498,False
WR,season_2024,boom,population,107,1.8240354957655331,12.826736421499144,0.12450098234182895,14.650771917264677,0.12450098234182895,0.015388962151051818,0.008424418273346466,0.006964543877705351,False
WR,season_2024,bust,board,61,2.498688034381159,5.174153521442204,0.3256535425894153,7.6728415558233625,0.3256535425894153,0.04143432841872795,0.01611352538377259,0.025320803034955357,False
WR,season_2024,bust,population,107,2.1963869488977257,2.6040896964837033,0.45753518059730264,4.800476645381429,0.45753518059730264,0.06197162837643431,0.019182603562289,0.04278902481414531,False
WR,season_2025,boom,board,66,1.327515343928626,7.425572407539562,0.15166251974407052,8.753087751468188,0.15166251974407052,0.022915812213392898,0.0097239899794976,0.013191822233895298,False
WR,season_2025,boom,population,105,0.7620407406600643,6.529320766859819,0.10451281833634775,7.291361507519884,0.10451281833634775,0.01891019434464037,0.007622556113589945,0.011287638231050424,False
WR,season_2025,bust,board,66,3.237605255497208,5.238728588794231,0.38195820445152,8.476333844291439,0.38195820445152,0.042752620838459494,0.01784149609522374,0.024911124743235754,False
WR,season_2025,bust,population,105,2.740208324101079,2.8272255337167516,0.49218516000028606,5.56743385781783,0.4921851600002861,0.058413936206456865,0.020356616759188553,0.03805731944726831,False
